dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
MUL1152.json,"Oh, thank goodness. I was getting worried. Can you recommend any fun things to do in the west side of town? ",22,5,excited,6,satisfied,False
MUL1048.json,Too bad. How about museums? Can you recommend one for me?,2,1,fearful,1,fearful,True
MUL1351.json,"No, I need it to be Friday.  Can we try it for a one night stay instead?",16,2,dissatisfied,2,dissatisfied,True
PMUL0460.json,"I think you need to pay more attention, it's your job to be alert. Do they all have free internet?",10,4,abusive,4,abusive,True
MUL0279.json,"Great, thank you!",12,6,satisfied,6,satisfied,True
MUL2196.json,Are you sure you can't find any hotels moderately priced with free parking and free wifi anywhere?,4,2,dissatisfied,2,dissatisfied,True
PMUL1296.json,"sorry, I'm going from cambridge to leicester",8,3,apologetic,3,apologetic,True
MUL0244.json,Spanish food sounds pretty good too. Can you check on that one for me?,10,5,excited,5,excited,True
MUL2678.json,I want to visit some colleges.,0,0,neutral,5,excited,False
MUL1770.json,Sounds like a plan. What's the address for the church?,4,6,satisfied,0,neutral,False
MUL1355.json,Oh I'm sorry I forgot to mention I must have a hotel that includes free parking. ,8,3,apologetic,3,apologetic,True
MUL0725.json,I have heard wonderful things about the autumn house hotel.  Could you provide me with some information on this hotel please?,6,5,excited,5,excited,True
PMUL0038.json,"Well, I like Mexican food, and will be staying in the south part of town.",2,5,excited,5,excited,True
PMUL1363.json,Can you recommend a fun place to visit while I am in town?,8,5,excited,5,excited,True
MUL1714.json,Good morning! I'm trying to buy a train ticket that goes from Peterborough to Cambridge. Can you help me do this? ,0,5,excited,5,excited,True
MUL0972.json,"Great, thank you for your help!",2,6,satisfied,6,satisfied,True
PMUL0762.json,I'm looking for a place to eat in cambridge today!,0,5,excited,5,excited,True
PMUL0195.json,Is that 3 star with a moderate price?,2,0,neutral,0,neutral,True
PMUL0053.json,"I'm sorry, make that the centre of town. A Thai restaurant would be fine.",4,3,apologetic,3,apologetic,True
MUL0051.json,"Yes, that sounds splendid. I would like to book a room there for 6 people for 2 nights, and I would like the reference number, please.",4,6,satisfied,6,satisfied,True
PMUL0481.json,"Actually, I do need the hotel to be in the north. I'd also like it to be cheap. ",12,3,apologetic,2,dissatisfied,False
PMUL1214.json,That won't work I need to arrive by 17:15.,4,2,dissatisfied,2,dissatisfied,True
MUL1340.json,"I'm looking for a place to stay in cambridge, free parking and wifi should be included",0,0,neutral,0,neutral,True
MUL1698.json,That sounds good. Can I get a table for 6 on Thursday at 20:00?,4,6,satisfied,5,excited,False
PMUL0874.json,"I am really in the mood for some Hungarian food, something expensive since it is a special occasion.",2,5,excited,5,excited,True
PMUL0348.json,"Oops, sorry. Ian Hong is a restaurant.",2,3,apologetic,3,apologetic,True
PMUL0550.json,I want to leave on Monday and arrive by 18:45.,2,0,neutral,0,neutral,True
PMUL1112.json,"I'm sorry, I'm so confused and stressed from planning this trip. I do not need a restaurant, I need a train for Saturday. ",8,3,apologetic,3,apologetic,True
MUL2491.json,"Oh, yeah, I do want information on attractions! In the same area. After that, I will need a taxi.",12,5,excited,3,apologetic,False
PMUL0040.json,Maybe I could stay in the north.  Can you please look there for a 2 star hotel that includes free wifi?,4,1,fearful,1,fearful,True
PMUL0261.json,I would like it moderate priced and make sure it is a guest house please.,16,2,dissatisfied,2,dissatisfied,True
MUL0456.json,I was first wondering the price of that train and what time it arrived. Oh! I also forgot to ask for the postcode of the Gallery!,8,3,apologetic,3,apologetic,True
MUL0514.json,Can you tell me about attractions located in the centre of town?,8,0,neutral,5,excited,False
MUL1491.json,I would like to leave on Saturday.,2,0,neutral,0,neutral,True
MUL2467.json,"No, maybe a museum instead. Are there any of those?",2,1,fearful,1,fearful,True
PMUL0085.json,Thanks so much.  That is all I need.  Have a great day.  Bye.,28,6,satisfied,6,satisfied,True
MUL0470.json,I am sorry. I need the train to leave after 21:15 from Norwich. Are there any available?,4,3,apologetic,3,apologetic,True
MUL2581.json,"Does it have free parking, I really don't need free parking, and I worry about security at the places that do have free parking.",10,1,fearful,0,neutral,False
PMUL0403.json,"I need to get to the restaurant by the reservation time, isn't it obvious?",18,4,abusive,2,dissatisfied,False
MUL2136.json,"I'm sorry, I mispoke, I need a train to cambridge. I need to leave ely after 08:30 on thursday. ",10,3,apologetic,3,apologetic,True
PMUL0288.json,"Nope, that's it, thanks!",16,6,satisfied,6,satisfied,True
PMUL0937.json,Oh really? I was hoping to eat expensive German cuisine in the northern part of town.,2,1,fearful,1,fearful,True
PMUL0955.json,"Oh, that's too bad.  I do need something in the center.  Is there any British food?",10,1,fearful,1,fearful,True
MUL2378.json,Are there any places to go in the same area as the restaurant?,4,0,neutral,0,neutral,True
MUL2325.json,That is disappointing.  How about some French food?,4,1,fearful,1,fearful,True
MUL2288.json,Are you sure there are no trains going from Cambridge to Peterborough on Sunday leaving after 10:15? What about TR1492 that you said?,6,2,dissatisfied,2,dissatisfied,True
MUL1254.json,"No, which one would you recommend?",6,0,neutral,0,neutral,True
PMUL0599.json,"Can I get a table for 1, please? I know it sounds sad, but I just don't have any friends to travel with.",12,1,fearful,1,fearful,True
PMUL0329.json,"Oh, that's a shame. Okay, can you try the same time on Friday instead, please?",12,1,fearful,1,fearful,True
MUL2331.json,"Before we worry about the taxi, I guess it would help to find which attraction. Sorry to confuse you. What attractions do you have in the west?",12,3,apologetic,3,apologetic,True
PMUL1480.json,NO! I said 16:45. Arrive by 16:45. Try again.,14,4,abusive,4,abusive,True
PMUL1305.json,is it an art gallery? i also hate art. i'm a curmudgeon.,10,4,abusive,4,abusive,True
MUL0979.json,"Oh, wait. I'm so sorry. Before we book a taxi, can you provide me with the phone number to the art museum?",16,3,apologetic,3,apologetic,True
MUL1564.json,"I'm sorry, actually I need to find a train departing from Cambridge going to Ely on Wednesday. I need to arrive by 21:30. ",2,3,apologetic,3,apologetic,True
MUL2016.json,"Yes thank you, sorry to be a trouble. I need to book for 7 people and 2 nights starting on Saturday. ",16,3,apologetic,3,apologetic,True
PMUL0553.json,I will be leaving from Birmingham New Street on Sunday. ,8,0,neutral,0,neutral,True
MUL2229.json,"Excellent, can you book it for 8 people for 4 nights on Thursday?",6,6,satisfied,5,excited,False
MUL0564.json,I'm interested in one of the theatres! Can I get the entrance fee information for those?,2,5,excited,5,excited,True
PMUL0740.json,i'll ask you again: what are my choices?,8,4,abusive,2,dissatisfied,False
MUL2380.json,"I'd like to see a college, please.",2,0,neutral,0,neutral,True
MUL2237.json,I'm so tired. Really need a place to lay my head for the nights. Can you find me some 3-star lodgings somewhere in the south?,0,1,fearful,0,neutral,False
MUL1175.json,"I'd prefer one in the same part of town as my hotel, are you sure there isn't one?",12,2,dissatisfied,2,dissatisfied,True
MUL1893.json,"No, surprise me! I would just like the entrance fee, attraction type, and postcode, please.",8,5,excited,5,excited,True
PMUL0405.json,Oh.  I would really prefer a guesthouse.  How about the moderate price range?,4,1,fearful,1,fearful,True
MUL1459.json,Please recommend the cheapest restaurant that is available and book it.  We need to eat!  Thanks!!!,28,2,dissatisfied,2,dissatisfied,True
PMUL1532.json,"Yes, I'm celebrating a special occasion, so money is no object. Is A and B an expensive, 4-star guesthouse? ",10,5,excited,5,excited,True
MUL2014.json,"Hi, I am looking for a hotel in the east of Cambridge with a 4 star rating.",0,0,neutral,0,neutral,True
PMUL0303.json,Really? I need at table at 14:00 Wednesday for 4 people.,2,2,dissatisfied,2,dissatisfied,True
MUL2491.json,"That sounds wonderful, is it also in the South part of town?  If so, I'd like a taxi from there to my hotel.",14,5,excited,5,excited,True
MUL2551.json,"Actually, I do not need a restaurant for now, I am look for a boat type place to go to in town.",4,3,apologetic,3,apologetic,True
MUL2563.json,"Actually, I'm looking for a college to the west. Can I get their phone number and address?",2,3,apologetic,3,apologetic,True
PMUL0336.json,I just mentioned that I would like to leave by 9:15 please.,24,2,dissatisfied,2,dissatisfied,True
MUL1191.json,"Hmm, are you absolutely sure that there's no moderately priced places in the North for 4 people, 1 night on Thursday?",22,2,dissatisfied,1,fearful,False
PMUL1286.json,Can you call the police because my purse was snatched as i sitting on this bench talking to you.,12,1,fearful,1,fearful,True
MUL1120.json,"I was really hoping for something in the west, what other attractions are available in the west area?",14,1,fearful,1,fearful,True
MUL0160.json,"I'd like a place in the east, please.",8,0,neutral,0,neutral,True
MUL1230.json,"Very, very insanely expensive, money is no object.",2,5,excited,5,excited,True
MUL0943.json,Free is the best price! I'll probably be hungry after the museum. Are there any moderately priced Italian restaurants around?,6,5,excited,5,excited,True
MUL0961.json,"Hmm, well I am really wondering what the Funky Fun House is as for as attraction type. It doesn't give any additional info on that?",16,1,fearful,0,neutral,False
PMUL0822.json,Bummer.  I could try Chinese.  Is there anything in the north?,10,1,fearful,1,fearful,True
PMUL0874.json,Let's keep looking in the centre area for now. Perhaps you can list some other available cuisines.,6,1,fearful,0,neutral,False
MUL1930.json,I think I said that wrong.  I am actually looking for a train that leaves Leicester after 16:30 going to Cambridge.  ,8,3,apologetic,3,apologetic,True
MUL2044.json,I'm exhausted. Can you find me a guesthouse somewhere on the east side of town?,0,1,fearful,1,fearful,True
MUL1441.json,"Yes, I apologize but can you give me the arrival time for train TR7786?",14,3,apologetic,3,apologetic,True
