dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
PMUL0181.json,"I'm sorry, I clearly wasn't paying attention.  Yes that is all I need.",22,3,apologetic,3,apologetic,True
PMUL0920.json,"Let's book the earliest train, to give us more time to enjoy the city. Please book seats for two and let me know the reference number.",10,5,excited,0,neutral,False
PMUL0326.json,Please reread the rest of the conversation! It's not hard to keep up! The hotel is the Ashley hotel. You didnt give me the name of the restaurant,16,4,abusive,4,abusive,True
MUL1052.json,"Actually, I'm looking for an attraction in the area of the hotel.",10,3,apologetic,0,neutral,False
MUL2551.json,"Actually, I do not need a restaurant for now, I am look for a boat type place to go to in town.",4,3,apologetic,3,apologetic,True
PMUL0056.json,"Oh, actually I'm looking for a great place to dine also. Can you help me with that? ",6,3,apologetic,0,neutral,False
PMUL0822.json,Bummer.  I could try Chinese.  Is there anything in the north?,10,1,fearful,1,fearful,True
MUL1588.json,"I really can't leave at that time. Like I said, I need something that leaves after 12:30. ",8,2,dissatisfied,2,dissatisfied,True
MUL2490.json,I think we got our lines crossed somewhere. I'd like a cheap Panasian restaurant in the west. ,8,2,dissatisfied,2,dissatisfied,True
PMUL0479.json,TO THE RESTAURANT! JUST BOOK IT< YOU HAVE ALL OF MY INFO! thank you,18,4,abusive,4,abusive,True
PMUL0179.json,"Yes Korean please, I love that BBQ LOL",10,5,excited,5,excited,True
PMUL0482.json,I need to make sure it arrives at the restaurant by the booked time.,12,0,neutral,0,neutral,True
MUL0332.json,Is there a cheap Italian place in the centre instead?,4,2,dissatisfied,2,dissatisfied,True
MUL0900.json,No. Hmm. What about a concerthall?,8,1,fearful,2,dissatisfied,False
MUL0666.json,"Shoot.  Well, okay, how about two nights?",22,1,fearful,1,fearful,True
MUL1075.json,"Um, no thank you. I think that's all I need for today!",4,2,dissatisfied,6,satisfied,False
MUL0304.json,"No, my mistake. Thank you. ",14,3,apologetic,3,apologetic,True
PMUL1145.json,Sorry.  I want to leave Cambridge on Sunday after 8:30.,8,3,apologetic,3,apologetic,True
MUL1447.json,"Actually, I won't need you to book tickets. But can I please get the price and travel time for TR1755?",10,3,apologetic,0,neutral,False
MUL1228.json,I'mLOOKING FOR THE peking restaurant WHAT TYPE OF FOOD DOES IT SERVE AND I ALSO NEED THE ADDRESS,2,4,abusive,4,abusive,True
MUL0993.json,Cineworld sounds perfect. What's their postal code?,8,6,satisfied,5,excited,False
PMUL0910.json,I want a restaurant in the centre of town. ,0,0,neutral,0,neutral,True
MUL1700.json,"I don't think I'll book just yet, but thank you for the information. To confirm, the travel time is 60 minutes?",12,2,dissatisfied,0,neutral,False
PMUL1305.json,is it an art gallery? i also hate art. i'm a curmudgeon.,10,4,abusive,4,abusive,True
PMUL0460.json,Are you saying that there isn't even a cheap 4 star guesthouse on the east side? What kind of city is this?,8,4,abusive,1,fearful,False
MUL0083.json,How about 11:00? And can I have a reference number for the reservation please?,6,2,dissatisfied,1,fearful,False
MUL1730.json,Is there anything a little later in the day? 6 am is rather early. ,8,2,dissatisfied,2,dissatisfied,True
PMUL0379.json,"You know, I'm feeling like chinese. What do you have?",10,5,excited,5,excited,True
MUL1890.json,"Actually, the part of town doesn't matter. I'd just like to take a boat ride or look at some boats, please.",10,3,apologetic,0,neutral,False
PMUL0168.json,Really? There are no 2 star hotels with wifi/parking in all of cambridge?,12,2,dissatisfied,1,fearful,False
PMUL1395.json,"No, I can not do that. ",6,2,dissatisfied,1,fearful,False
