dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
PMUL0059.json,"I'm sorry, I need that taxi to take me from the hotel to the restaurant. I need to arrive at 13:30",10,3,apologetic,3,apologetic,True
MUL2484.json,"Please pick your favorite one to recommend to me and provide me with the name, attraction type, and entrance fee. I am open to anything!",4,5,excited,5,excited,True
MUL1927.json,"Help! I need to find something to do, I'm super bored. I'm on the west side of the city, can you help me find somewhere to go?",0,1,fearful,5,excited,False
PMUL1172.json,I actually need to book 7 seats.  Can you add 5 more? ,8,3,apologetic,3,apologetic,True
PMUL0587.json,I don't have a particular price range in mind but would prefer something in the mid to low range,4,0,neutral,0,neutral,True
MUL2524.json,"Hello, I'm looking for a hotel to stay that is in the moderate price range with free wifi. ",0,0,neutral,0,neutral,True
MUL1121.json,I am looking for the fitzwilliam museum,2,5,excited,0,neutral,False
PMUL0564.json,Wow! No barbeque restaurants?  I need something moderately priced then.  Can you make a reccommendation?,2,1,fearful,1,fearful,True
MUL2585.json,"I'm sorry, can you provide that phone number again?  I got a post code. ",16,2,dissatisfied,3,apologetic,False
MUL0958.json,Hi there! I'm looking for something fun to do in the center of town. What kind of attractions are there?,0,5,excited,5,excited,True
PMUL1151.json,"Oh, that's too bad.  I guess just any place that you could recommend?  Something popular.  I'll need an address so I can look it up later.",4,1,fearful,1,fearful,True
MUL2235.json,"Great, thanks, sorry for the confusion earlier! Can you help me find a train, too, please? I'm traveling from Bishops Stortford to Cambridge on the same day as my hotel reservation.",8,3,apologetic,3,apologetic,True
MUL1883.json,I would also like the street address please. ,12,2,dissatisfied,2,dissatisfied,True
MUL1087.json,Thank you. I am also looking for a nice expensive hotel. It does not need internet. Can you help with that?,4,6,satisfied,0,neutral,False
MUL0987.json,I'mlooking for a expensive restaurant in the centre. Can you assist? ,4,5,excited,0,neutral,False
MUL1315.json,"Hi, I need a hotel on the west side, please. ",0,0,neutral,0,neutral,True
MUL1206.json,That sounds good. Can you set aside a table for 4 at 14:45 on Thursday?,4,0,neutral,5,excited,False
MUL2254.json,"Yes, what's the departure time and price? ",14,0,neutral,0,neutral,True
