dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
PMUL0479.json,TO THE RESTAURANT! JUST BOOK IT< YOU HAVE ALL OF MY INFO! thank you,18,4,abusive,0,neutral,False
PMUL0524.json,Um sorry but can we actually go back to the restaurant again really quick. Did you even really book that for me? I never got a reference number from you...,8,2,dissatisfied,0,neutral,False
PMUL0930.json,What is the postcode for that place?,6,0,neutral,0,neutral,True
MUL2646.json,"Yes, it is. How about a musuem? ",6,2,dissatisfied,0,neutral,False
MUL1550.json,"A moderate priced crossover located in the centre, nothing?",2,1,fearful,0,neutral,False
MUL1413.json,"Oh, no, I need a train that leaves from Birmingham new street and go to Cambridge. ",2,2,dissatisfied,0,neutral,False
MUL1438.json,I'm stuck up here in Kings Lynn and really need to get into Cambridge. Can you look up a train for me please?,0,1,fearful,0,neutral,False
MUL1980.json,"Thank you. I also need a train to London Kings cross, arriving by 9",4,6,satisfied,0,neutral,False
MUL1881.json,"Thanks, I need a place to go too. What about a nightclub in the west? ",8,6,satisfied,0,neutral,False
MUL1184.json,"Thanks, that's all I need today. Sorry for making you repeat yourself like that! Have a great day, goodbye!",26,3,apologetic,0,neutral,False
MUL0422.json,"Yes, in the centre of town.",10,2,dissatisfied,0,neutral,False
MUL1656.json,I want to go broxbourne and I'd like to arrive by 15:30.,10,0,neutral,0,neutral,True
MUL0141.json,"Scratch that, I'll book it myself. Now I just need to find a place to stay, a hotel with a 4 star rating.",4,4,abusive,0,neutral,False
PMUL0329.json,No that is all. Thanks!,14,6,satisfied,0,neutral,False
MUL0043.json,Can I try to book for 1 night then?,6,1,fearful,0,neutral,False
MUL0825.json,"Just do what I say! I don't care what you choose! Give me the necessary information too. Then, get me a restaurant in the east that's expensive north indian food",6,4,abusive,0,neutral,False
MUL0505.json,I'm looking for some places to go in Cambridge. Specifically some time of architecture in the east.,0,5,excited,0,neutral,False
MUL0708.json,"Great!  Also, I'm looking for the Ashley Hotel.  Can you give me their phone number please?",8,6,satisfied,0,neutral,False
MUL2490.json,"That stinks because I'm really craving Panasian food. But okay, can you see if there are any Italian places in that area?",10,1,fearful,0,neutral,False
MUL0456.json,I was first wondering the price of that train and what time it arrived. Oh! I also forgot to ask for the postcode of the Gallery!,8,3,apologetic,0,neutral,False
MUL2633.json,Hm. That isn't it. I think it is called city centre north. Can you search again please?,2,2,dissatisfied,0,neutral,False
MUL2012.json,"No, actually, I'm not ready to book yet.  That is all I need for today.  Thanks.  Bye.",18,3,apologetic,0,neutral,False
MUL1927.json,"Help! I need to find something to do, I'm super bored. I'm on the west side of the city, can you help me find somewhere to go?",0,1,fearful,0,neutral,False
PMUL0521.json,Why do you need to know my preference? You already booked me a table at michaelhouse cafe...,8,4,abusive,0,neutral,False
PMUL0116.json,i would really enjoy some international food. ,12,5,excited,0,neutral,False
MUL0922.json,Okay thank you for your help.,18,6,satisfied,0,neutral,False
PMUL1163.json,"I'm sorry, I know I said Thursday, but I will actually be leaving on Wednesday. Can you check for that day instead?",10,3,apologetic,0,neutral,False
PMUL0029.json,I think we're jumping way ahead of ourselves here. Let's start afresh. Please get me the address to the acorn and then we can proceed with getting a taxi,16,2,dissatisfied,0,neutral,False
MUL2364.json,"Great, thanks! That's all I need today. You've been a wonderful help. ",10,6,satisfied,0,neutral,False
MUL1328.json,"Oh, wait!  While I have you, I can go ahead and check on hotels.  I need a hotel with free parking.",8,3,apologetic,0,neutral,False
MUL2469.json,"Hi, I am traveling to Cambridge and I am looking for things to do in the city centre.  Can you help me find something to do?",0,5,excited,0,neutral,False
PMUL0427.json,"Ok, I think that's it. Thanks for your help.",20,6,satisfied,0,neutral,False
MUL2482.json,Are there no molecular gastronomy restaurants in the West side or in the entire city? ,6,1,fearful,0,neutral,False
MUL2111.json,"No, that was everything I needed.  Thank you for your help.",12,6,satisfied,0,neutral,False
MUL1609.json,"Actually, I wasn't very clear before. I apologize. I need to arrive in Cambridge by 18:45. ",6,3,apologetic,0,neutral,False
MUL2383.json,That sounds interesting. Can you tell me their phone number and the cost of entrance?,8,5,excited,0,neutral,False
MUL1437.json,"Hmm, can you see if there might be an expensive restaurant that serves specifically ""north african"" food in the centre of town? ",8,1,fearful,0,neutral,False
PMUL0526.json,I am looking for a restaurant in the centre of town,0,0,neutral,0,neutral,True
PMUL0246.json,i also want a taxi to get to the hotel after the restaurant,12,0,neutral,0,neutral,True
PMUL0396.json,I really want jamaican food.  Can you check another area?  If you find one it should be expensive.  If not I'll try Thai in the centre.,4,1,fearful,0,neutral,False
PMUL0850.json,"Hi, I'm going to be visiting soon, and I am interested in trying a restaruant called Curry Prince.  Could you give me more information about it? ",0,5,excited,0,neutral,False
MUL2467.json,"No, maybe a museum instead. Are there any of those?",2,1,fearful,0,neutral,False
MUL0918.json,I'm sorry I did not want British food.  Are there any chinese restaurants instead located in the centre area?,8,3,apologetic,0,neutral,False
MUL2527.json,Thats great thanks.  I am also looking for a college in the centre to visit- can you make a recommendation?,6,6,satisfied,0,neutral,False
MUL2642.json,"Okay, I'd like to find an entertainment place in the south.",18,5,excited,0,neutral,False
MUL2385.json,Are there any nightclubs?,6,0,neutral,0,neutral,True
PMUL0863.json,Yes can you please book that for me?,12,0,neutral,0,neutral,True
PMUL0890.json,"Before I continue with the train details, was Travellers Rest booked? I didn't get a reference number.",14,2,dissatisfied,0,neutral,False
MUL2528.json,"Actually, I'd like some information about an attraction in the centre dealing with multiple sports.",4,3,apologetic,0,neutral,False
MUL2505.json,Thank you so much that's all i need.,10,6,satisfied,0,neutral,False
PMUL0628.json,It will be the same day as the booking and I need to arrive by 09:30,10,0,neutral,0,neutral,True
PMUL0074.json,"Hmm.. okay, how about moderate?  Big thing I guess is free parking and a 3 star rating.",12,1,fearful,0,neutral,False
PMUL1446.json,I'm so sorry. I need to leave Cambridge after 13:00 on Tuesday and I'm going to Ely. I need 6 tickets.,12,3,apologetic,0,neutral,False
MUL0896.json,"I'm sorry, I don't know what came over me. I'm just looking for a museum in town.",2,3,apologetic,0,neutral,False
MUL0178.json,"Actually, I'd like a moderate hotel in the centre with free wifi. I need to book it for 3 people for 3 nights starting Sunday. And a reference number please?",12,2,dissatisfied,0,neutral,False
PMUL0460.json,Are you saying that there isn't even a cheap 4 star guesthouse on the east side? What kind of city is this?,8,4,abusive,0,neutral,False
MUL0362.json,Thank you that's all the information I need.,12,6,satisfied,0,neutral,False
PMUL0649.json,Great.  I will be leaving London Kings Cross and want to get to Cambridge by 11:45 the day I eat at the restaurant.,6,5,excited,0,neutral,False
MUL1158.json,"Actually, I'd like to book there Monday for 1 night with 8 people.",10,3,apologetic,0,neutral,False
PMUL0648.json,I'm sorry I don't know what you're talking about. I have gotten everything I need. ,20,2,dissatisfied,0,neutral,False
MUL1718.json,"Hi, I'd like to find some place to go in the east. What's good to visit?",0,5,excited,0,neutral,False
MUL2677.json,"Please, I am looking for some entertainment when I visit next week. Do you have any suggestions?",0,5,excited,0,neutral,False
MUL0527.json,Great thank you that should be all,10,6,satisfied,0,neutral,False
MUL0874.json,Great! May I have their contact number?,24,6,satisfied,0,neutral,False
MUL0907.json,Could we try for Tuesday at 12:15 please.,4,1,fearful,0,neutral,False
MUL2681.json,Yes that sounds good may I have the phone number please?,2,0,neutral,0,neutral,True
PMUL0997.json,just for one person. i'm a sad and lonely person. do you want to join me for dinner??,6,1,fearful,0,neutral,False
PMUL0005.json,The restaurant reservation is at 17:15,18,0,neutral,0,neutral,True
PMUL0433.json,No Tuscan restaurants? I also like Italian food. Anything in the cheap price range?,8,1,fearful,0,neutral,False
MUL1231.json,Can you help me find a place to eat located in the centre that serves british food?,0,0,neutral,0,neutral,True
MUL1191.json,"Yes, I need it for 4 people for 3 nights starting Thursday. ",4,0,neutral,0,neutral,True
MUL0001.json,I'd really like to take my client out to a nice restaurant that serves indian food.,0,5,excited,0,neutral,False
MUL2377.json,A museum sounds great. Can you get the phone number for one? ,8,6,satisfied,0,neutral,False
PMUL0382.json,"Wow, really? Could you try again please?",8,2,dissatisfied,0,neutral,False
MUL1459.json,"Sounds great, I'd like to book for the same number of people at 10:00 on the same day.",12,6,satisfied,0,neutral,False
MUL2422.json,I really have a craving for some good chinese food. Can you suggest a place? ,0,5,excited,0,neutral,False
PMUL1285.json,"If at all possible, I would like to leave after 16:45.",4,0,neutral,0,neutral,True
PMUL0205.json,I misspelled it earlier by accident but the time was 13:15. So can you book it now?,14,3,apologetic,0,neutral,False
MUL1614.json,What? Could you please make the reservation?,16,2,dissatisfied,0,neutral,False
PMUL1117.json,"Oh, well I really wanted to visit the centre. Maybe you could find me a park instead? One in the centre of town?",12,1,fearful,0,neutral,False
MUL0550.json,That is everything I needed for now. Thank you!,12,6,satisfied,0,neutral,False
MUL0250.json,I also need a train leaving from Cambridge on Friday.,10,0,neutral,0,neutral,True
MUL0535.json,That is unfortunate. Could you provide me with their phone number so I can ask them myself?,4,1,fearful,0,neutral,False
MUL1038.json,No preference on location but I would like a hotel. I would also like moderate pricing.,6,0,neutral,0,neutral,True
PMUL0294.json,Could you just find me the best guesthouse to book.,6,2,dissatisfied,0,neutral,False
MUL1582.json,Hi! My friends told me about a restaurant called the nirala. What can you tell me about it?,0,5,excited,0,neutral,False
MUL0844.json,"Hi, can you help me find an architecture based attraction to go to?",0,0,neutral,0,neutral,True
MUL1739.json,That sounds perfect.  What is the phone number?  And is there an entrance fee?,10,6,satisfied,0,neutral,False
PMUL0329.json,"Yes, please! ",10,5,excited,0,neutral,False
PMUL0113.json,Hello I am new to Cambridge and was wondering about good 4 star hotels with free wifi. Any suggestions?,0,5,excited,0,neutral,False
MUL1147.json,That sounds great. Can I please have the phone number?,2,6,satisfied,0,neutral,False
MUL1445.json,La Mimosa sounds interesting. That's all I needed. Thanks!,4,6,satisfied,0,neutral,False
MUL0841.json,"Nevermind, I actually don't need one.",10,3,apologetic,0,neutral,False
PMUL1304.json,Thank you for all your help.,12,6,satisfied,0,neutral,False
PMUL0833.json,Great Please provide the reference number and then let me know about the restaurant.,8,6,satisfied,0,neutral,False
MUL1400.json,"I don't really have a preference, so surprise me!",4,5,excited,0,neutral,False
