dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
PMUL0540.json,"That sounds wonderful, can you book a table for 5 on Tuesday at 15:15?",4,5,excited,5,excited,True
MUL1983.json,"I'm so bored, can you find me some kind of entertainment in the city centre please?",0,1,fearful,5,excited,False
MUL2474.json,Some type of fancy architecture would be neat.,2,5,excited,5,excited,True
MUL0903.json,"Hello!  This is my first time to Cambridge, can you recommend a good, expensive restaurant in the centre?",0,5,excited,5,excited,True
MUL1282.json,I'm actually looking for some italian food. ,2,2,dissatisfied,5,excited,False
PMUL0197.json,Yes italian food please.,2,0,neutral,5,excited,False
PMUL1145.json,Sorry.  I want to leave Cambridge on Sunday after 8:30.,8,3,apologetic,3,apologetic,True
MUL1487.json,"Ummm, thanks, but could you tell me more about the lan Hong House restaurant?",8,2,dissatisfied,5,excited,False
MUL0925.json,Not in British food.  Are there any that serve Italian food?,8,2,dissatisfied,2,dissatisfied,True
PMUL0101.json,"That is all, thank you.",18,6,satisfied,6,satisfied,True
PMUL0215.json,that is all i needed for today thanks for your help,12,6,satisfied,6,satisfied,True
MUL0151.json,"The hotel must have free wifi too, sorry. ",10,3,apologetic,3,apologetic,True
PMUL0841.json,"Good morning, I am looking forward to trying some local restaurants when I arrive in Cambridge next week.",0,5,excited,5,excited,True
MUL2556.json,"No, again, that is all, thank you. ",8,2,dissatisfied,0,neutral,False
MUL0896.json,"Darn, could you try again? Any cheap Italian restaurant on the north side. 1 person, 18:15 on Wednesday. ",10,2,dissatisfied,1,fearful,False
PMUL0470.json,"No, I asked for a taxi please. I need to arrive at the restaurant by my booked time.",20,2,dissatisfied,2,dissatisfied,True
MUL1550.json,"A moderate priced crossover located in the centre, nothing?",2,1,fearful,1,fearful,True
PMUL0778.json,Thanks for the info! Can you please book me a table for 7 people at 18:45 on Sunday? ,14,6,satisfied,0,neutral,False
MUL1419.json,I will. Thank you!,18,6,satisfied,6,satisfied,True
MUL2071.json,Hey there. I think I need a vacation asap. You think you can help me find a 4-star hotel somewhere? ,0,5,excited,5,excited,True
MUL1774.json,"I'm not really picky, just something fun. What's your favorite?",8,5,excited,5,excited,True
PMUL1172.json,I actually need to book 7 seats.  Can you add 5 more? ,8,3,apologetic,3,apologetic,True
MUL1697.json,Keep trying. I need the reference number.,22,2,dissatisfied,2,dissatisfied,True
MUL1487.json,"Yes, I would for 6 people on Monday at 17:30. What is their phone number and food type?",10,6,satisfied,0,neutral,False
