dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
MUL1602.json,"Sorry, no, I need to depart from Broxbourne.",16,2,dissatisfied,0,neutral,False
MUL0460.json,"Holy Moly! No, thanks, that's everything I needed today. ",10,5,excited,0,neutral,False
MUL2114.json,Thank you that will work fine for me and my husband,6,6,satisfied,0,neutral,False
MUL0692.json,I would like to know what tourist attractions are in the south end of town? Preferably something family friendly and moderately priced.,0,5,excited,0,neutral,False
MUL2325.json,That is disappointing.  How about some French food?,4,1,fearful,0,neutral,False
MUL0683.json,I think I asked for that wrong...I'm sorry. I'd like to go to Peterborough from Cambridge on Tuesday after 14:00.,4,3,apologetic,0,neutral,False
PMUL0845.json,"Wait, I need to change the booking to friday.",4,3,apologetic,0,neutral,False
MUL1282.json,I'm actually looking for some italian food. ,2,2,dissatisfied,0,neutral,False
MUL2490.json,"That stinks because I'm really craving Panasian food. But okay, can you see if there are any Italian places in that area?",10,1,fearful,0,neutral,False
MUL0682.json,Thanks very much. Can you also help me find a train? I'd like to travel from london liverpool street to cambridge on Thursday and I'd like to get there by 08:45.,10,6,satisfied,0,neutral,False
MUL2515.json,"I don't care about the price point.  But, I do want it to be on the west side of town. ",6,0,neutral,0,neutral,True
PMUL1532.json,yes i am rich I need expensive,12,0,neutral,0,neutral,True
PMUL0822.json,We are also looking for a place to eat in the north that serves kosher food. ,8,2,dissatisfied,0,neutral,False
MUL0858.json,"Yes. I would like to go to a museum in the Centre of town. If price is no object, what's the best one?",6,5,excited,0,neutral,False
MUL2604.json,There are no architectural attractions anywhere in town?,2,2,dissatisfied,0,neutral,False
MUL1860.json,That's all. Thanks.,10,6,satisfied,0,neutral,False
PMUL0800.json,What a bummer. Find me a restaurant that serves British food on the West please.,6,1,fearful,0,neutral,False
MUL1328.json,"Oh, wait!  While I have you, I can go ahead and check on hotels.  I need a hotel with free parking.",8,3,apologetic,0,neutral,False
PMUL0175.json,"Greetings, got any British food places in town?",0,0,neutral,0,neutral,True
MUL2383.json,That sounds interesting. Can you tell me their phone number and the cost of entrance?,8,5,excited,0,neutral,False
PMUL0488.json,"I know this sounds crazy, but I'm looking for an expensive  hotel with a 0 star rating. The area doesn't matter so much.",12,3,apologetic,0,neutral,False
PMUL0373.json,"No, that is the name of the hotel, can you try again?",10,2,dissatisfied,0,neutral,False
PMUL0107.json,I actually really want some Turkish food.  Can you find a place in the centre that is cheap?,12,2,dissatisfied,0,neutral,False
MUL1377.json,"If neither restaurant is available for 13:30, can you try 14:30?  It's later than I wished, but I guess that can't be helped. ",20,1,fearful,0,neutral,False
MUL0083.json,How about 11 o'clock?,8,2,dissatisfied,0,neutral,False
MUL1329.json,"No, that is it. Thanks. Bye. ",16,6,satisfied,0,neutral,False
PMUL1217.json,We would like to enjoy some entertainment.  Can you suggest something of this type?,8,0,neutral,0,neutral,True
MUL1910.json,"I will be visting in North Cambridge and would like to spend sometime at the pool, are there any in the area?",0,5,excited,0,neutral,False
MUL2018.json,"Well I guess I'm out of luck, unless there are hotels in adjoining towns I could try. ",24,1,fearful,0,neutral,False
MUL1173.json,That is unfortunate.  I can cut my stay down to a single night if that helps.,4,1,fearful,0,neutral,False
MUL1230.json,"Very, very insanely expensive, money is no object.",2,5,excited,0,neutral,False
MUL1100.json,Just surprise me with something. ,14,5,excited,0,neutral,False
MUL2171.json,"If there are any that don't have free internet tell me about that one, hotels usually start skimping on other things when they offer free internet.",10,1,fearful,0,neutral,False
MUL2425.json,"Thanks, that's all I needed today. I appreciate your help.",10,6,satisfied,0,neutral,False
MUL0697.json,"Any time is fine as long as I can book for four people. I also need the reference number, please.",4,0,neutral,0,neutral,True
PMUL0376.json,"Aww, that's a bummer. I was really wanting Irish food. How about Indian food? I could go for some good curry. ",8,1,fearful,0,neutral,False
MUL0798.json,The hotel should be in the cheap price range and should have a star of 4 with free wifi.,2,0,neutral,0,neutral,True
PMUL0583.json,I am coming to Cambridge and cannot wait to eat at some of your loal restaurants.  Can you help me find a train out after dinner?,0,5,excited,0,neutral,False
MUL1104.json,"Ok, well lets try if for just one night then.",6,1,fearful,0,neutral,False
MUL0890.json,"Bummer, how about Indian food on the east side? I'm willing to pay for an expensive meal, if it's good!",4,5,excited,0,neutral,False
MUL1060.json,"Hmmm, I was looking for the phone number and postcode of a college in the centre area. Could you help me with that?",10,1,fearful,0,neutral,False
MUL1927.json,"Help! I need to find something to do, I'm super bored. I'm on the west side of the city, can you help me find somewhere to go?",0,1,fearful,0,neutral,False
PMUL1395.json,"No, I can not do that. ",6,2,dissatisfied,0,neutral,False
PMUL1305.json,"i don't want that museum, i hate technology. i want to destroy this computer i'm using.",8,4,abusive,0,neutral,False
MUL0907.json,Could we try for Tuesday at 12:15 please.,4,1,fearful,0,neutral,False
MUL1668.json,I've got a craving for some pasta. Can you find me a good Italian restaurant on the west side of the city?,0,5,excited,0,neutral,False
PMUL1517.json,"No, I am still in the planning stages.  Thanks for all of your help, you have answered all of my questions.  Goodbye.",10,6,satisfied,0,neutral,False
PMUL0081.json,"I'm sorry, I need a taxi that will get us to the restaurant in time for our reservation. ",14,3,apologetic,0,neutral,False
MUL1459.json,Please recommend the cheapest restaurant that is available and book it.  We need to eat!  Thanks!!!,28,2,dissatisfied,0,neutral,False
PMUL1135.json,I'm just looking for something fun to do in the centre of town.  Do you have any recommendations?,10,5,excited,0,neutral,False
PMUL0574.json,"I'ma wine lover, so darrys cookhouse and wine shop  sounds interesting, can i get the postal code for that? ",4,5,excited,0,neutral,False
MUL2626.json,Good morning. I am planning a visit to Cambridge and need some help with details. I hear there are a lot of places to see.,0,5,excited,0,neutral,False
PMUL1314.json,"I need to take a train to Stansted airport, arriving no later than 13:30.",0,0,neutral,0,neutral,True
MUL0927.json,That is too bad.  Would there be any theatres?,6,1,fearful,0,neutral,False
MUL2186.json," Sorry, I did not want to book a room until I was sure of the price could you give that to me first?",12,3,apologetic,0,neutral,False
PMUL0472.json,Yes I would like to book for 5 people at 14:45 on Saturday.  Is there a hotel near there? Preferably 2 stars? ,4,5,excited,0,neutral,False
MUL0637.json,"Oh, I forgot, do they have free parking?",4,3,apologetic,0,neutral,False
PMUL1137.json,"May I please have the postcode, and entrance fees for the nightclubs?",2,0,neutral,0,neutral,True
PMUL1319.json,"Sorry, I needed to find a museum in town. Can you help me with that instead?",4,3,apologetic,0,neutral,False
PMUL0850.json,"Hi, I'm going to be visiting soon, and I am interested in trying a restaruant called Curry Prince.  Could you give me more information about it? ",0,5,excited,0,neutral,False
PMUL0544.json,I'm hoping to book a train.,0,5,excited,0,neutral,False
MUL1353.json,Wow this is really confusing. Let's start from the beginning. Can you see if you can find a place to stay in the east with 4 stars and free wifi?,22,2,dissatisfied,0,neutral,False
MUL1481.json,That sounds good.  Can you book the table for 7 people on Tuesday at 16:15?  I also need a train departing from Cambridge that leaves after 11:30.,6,6,satisfied,0,neutral,False
PMUL0479.json,TO THE RESTAURANT! JUST BOOK IT< YOU HAVE ALL OF MY INFO! thank you,18,4,abusive,0,neutral,False
MUL2173.json,It is just for me and I need it for Saturday leaving after 19:00 from Ely and going to Cambridge.,10,0,neutral,0,neutral,True
MUL0644.json,"Ok, thank you. I also need some help finding a guesthouse.  I also would like free wifi.",6,0,neutral,0,neutral,True
MUL2487.json,Thanks. Goodbye. ,4,6,satisfied,0,neutral,False
MUL1784.json,"What time does the train depart from Broxbourne, and how long is the travel time? Also, do you know how much it would be?",8,0,neutral,0,neutral,True
MUL1233.json,Thank you kind person for helping me!,16,6,satisfied,0,neutral,False
MUL0495.json,"It would, thanks. Please make me a booking for 2 people on that train.",8,6,satisfied,0,neutral,False
PMUL0174.json,"Definitely! There will be 6 of us, arriving Saturday, and staying for 5 nights.",10,5,excited,0,neutral,False
MUL2198.json,No that is all. Thank you for the help?,16,6,satisfied,0,neutral,False
MUL0853.json,"Yeah, I need information about colleges in town. Can you help me with that?",6,5,excited,0,neutral,False
PMUL0320.json,I don't think that matters. Can you just make sure I leave the restaurant to the hotel no later than 24:30. ,18,2,dissatisfied,0,neutral,False
MUL0285.json,Hmm.. how about 12:15?,4,1,fearful,0,neutral,False
MUL1957.json,"Hmm, that kind of stinks. Well, how about a theatre instead? ",8,1,fearful,0,neutral,False
MUL0175.json,"Ok, how about something in the moderate price range?",4,0,neutral,0,neutral,True
MUL1202.json,"Okay, thank  you. goodbye",2,6,satisfied,0,neutral,False
PMUL0521.json,Why do you need to know my preference? You already booked me a table at michaelhouse cafe...,8,4,abusive,0,neutral,False
PMUL1286.json,Jaja.. You're funny. Thanks for all your help today. Have a great day! Goodbye,14,6,satisfied,0,neutral,False
MUL1084.json,I'm not sure yet.  I actually just need the info.  Sorry.,16,3,apologetic,0,neutral,False
MUL1550.json,"A moderate priced crossover located in the centre, nothing?",2,1,fearful,0,neutral,False
PMUL0285.json,"Sorry, I do need to find a guesthouse as well. Something moderately priced, perhaps 3 stars?",10,3,apologetic,0,neutral,False
PMUL0225.json,I'm sorry I am also looking for a restaurant called bedouin.,12,3,apologetic,0,neutral,False
MUL1036.json,"Sorry, also, I need information on the Alexander Bed and Breakfast.",4,3,apologetic,0,neutral,False
PMUL0019.json,"I'm sorry, I'm just looking for information. Could you tell me the area, food type, and post code for that restaurant?",2,3,apologetic,0,neutral,False
PMUL0220.json,I'd rather the one in the center. What is it called?,16,0,neutral,0,neutral,True
PMUL0271.json,"Sorry, I actually want an expensive hotel with parking in that same area",28,3,apologetic,0,neutral,False
MUL2235.json,"Great, thanks, sorry for the confusion earlier! Can you help me find a train, too, please? I'm traveling from Bishops Stortford to Cambridge on the same day as my hotel reservation.",8,3,apologetic,0,neutral,False
PMUL0933.json,i want to arrive by 16:30 if possible.,4,2,dissatisfied,0,neutral,False
PMUL1151.json,"Oh, that's too bad.  I guess just any place that you could recommend?  Something popular.  I'll need an address so I can look it up later.",4,1,fearful,0,neutral,False
MUL1614.json,What? Could you please make the reservation?,16,2,dissatisfied,0,neutral,False
MUL1802.json,I will be traveling to broxbourne on monday from cambridge and need to leave after 8:00,2,0,neutral,0,neutral,True
PMUL0778.json,I will be departing from Ely.,4,0,neutral,0,neutral,True
MUL1168.json,"No, sorry. I am looking for something moderately priced.",16,3,apologetic,0,neutral,False
PMUL0984.json,Excellent.  Thank you very much for all of your help!,12,6,satisfied,0,neutral,False
MUL0986.json,Never mind. I don't need a train. I am all set.,14,3,apologetic,0,neutral,False
PMUL0636.json,"None right now but could you just tell me the price, train ID, and travel time? ",6,0,neutral,0,neutral,True
MUL2666.json,I'd really like a 4 star. Is there a 4 star hotel in the north with parking?,18,2,dissatisfied,0,neutral,False
PMUL1286.json,Can you call the police because my purse was snatched as i sitting on this bench talking to you.,12,1,fearful,0,neutral,False
PMUL0310.json,Does the hotel also offer internet?,12,2,dissatisfied,0,neutral,False
MUL2260.json,"I apologize, I actually need to leave after 16:30",10,3,apologetic,0,neutral,False
MUL2137.json,I need to leave after 21:45. Do you have maybe more you didn't see?,8,2,dissatisfied,0,neutral,False
MUL2362.json,"I would like to make a reservation for 7 people on Sunday, please.",4,0,neutral,0,neutral,True
PMUL0040.json,Maybe I could stay in the north.  Can you please look there for a 2 star hotel that includes free wifi?,4,1,fearful,0,neutral,False
PMUL0981.json,"Please ignore my last post, I was distracted.  I need to leave Ely and get to Cambridge by 16:00.",8,3,apologetic,0,neutral,False
MUL0687.json,That would be a massive help if you can do that for me! It's me and me mum and we'll be there 2 nights.,2,5,excited,0,neutral,False
PMUL0251.json,I told you Tuesday can I speak to a manager you are not paying attention.,6,4,abusive,0,neutral,False
MUL1114.json,Oh dear.  What if we only stay there on Wednesday?,12,1,fearful,0,neutral,False
MUL1983.json,"I'm so bored, can you find me some kind of entertainment in the city centre please?",0,1,fearful,0,neutral,False
MUL2528.json,"Actually, I'd like some information about an attraction in the centre dealing with multiple sports.",4,3,apologetic,0,neutral,False
PMUL0318.json,You should have booked it last time you just didn't want to so skipped it. ,8,4,abusive,0,neutral,False
MUL0961.json,"Hmm, well I am really wondering what the Funky Fun House is as for as attraction type. It doesn't give any additional info on that?",16,1,fearful,0,neutral,False
PMUL0220.json,"Thank you. I'm also looking for for a place to dine, I'd prefer an expensive place please. ",6,6,satisfied,0,neutral,False
MUL1588.json,"I really can't leave at that time. Like I said, I need something that leaves after 12:30. ",8,2,dissatisfied,0,neutral,False
PMUL0433.json,No Tuscan restaurants? I also like Italian food. Anything in the cheap price range?,8,1,fearful,0,neutral,False
PMUL0403.json,"Thank you, and I apologize for getting snappy with you. That is all I need for today.",20,3,apologetic,0,neutral,False
MUL1101.json,Are there any attractions to see in town?  I'm interested in going to a museum if any exist.,8,5,excited,0,neutral,False
MUL1411.json,Why don't you just schedule it and give me the reference number please I know they are very busy this time of year.,22,2,dissatisfied,0,neutral,False
MUL2355.json,"That is all, thank you very much.",12,6,satisfied,0,neutral,False
PMUL0182.json,"actually, i want to change the reservation to sunday.",6,0,neutral,0,neutral,True
PMUL0673.json,I need to travel on Tuesday.  Can I get the Train ID and travel time?  Thank you so much!,4,6,satisfied,0,neutral,False
PMUL0955.json,"Oh, that's too bad.  I do need something in the center.  Is there any British food?",10,1,fearful,0,neutral,False
MUL0589.json,I've mixed up my locations. I actually need a train that departs from Cambridge and goes to Stevenage.,12,3,apologetic,0,neutral,False
MUL1154.json,That sounds wonderful.  Can you book me a taxi from Alexander to All Saints Church?  I need to leave the hotel by 1:45.,14,5,excited,0,neutral,False
MUL2549.json,No that was it. Thank you so much. ,14,6,satisfied,0,neutral,False
PMUL0919.json,I already told you how many people. are you paying attention?,6,4,abusive,0,neutral,False
MUL0390.json,Uh... you alright? I guess I can do it myself... ,6,4,abusive,0,neutral,False
PMUL1008.json,I'd like to look around the centre area.  ,10,0,neutral,0,neutral,True
MUL1075.json,"Um, no thank you. I think that's all I need for today!",4,2,dissatisfied,0,neutral,False
MUL0900.json,Hi! I am so excited to be traveling to Cambridge. Would you please help me look for a place to eat while I am there?,0,5,excited,0,neutral,False
MUL1092.json,"Hi, I'm traveling to Cambridge and I'm excited about tourist attractions.  I'm looking for theatres in the centre of town.",0,5,excited,0,neutral,False
MUL1556.json,"Actually, I would like something expensive that serves gastropub food. ",2,3,apologetic,0,neutral,False
MUL0737.json,"Oh, my mistake, I don't want a booking, just the information.",10,3,apologetic,0,neutral,False
MUL2426.json,I would prefer one in the South.,8,0,neutral,0,neutral,True
MUL1619.json,That sounds fine. Can you book me a table at 10:45 on Sunday?,10,0,neutral,0,neutral,True
MUL0801.json,"Actually, I don't need one near a hotel. I just need the phone number and address of an expensive one. ",8,3,apologetic,0,neutral,False
PMUL0629.json,"Hello, I am planning a trip to Cambridge.  Can you help me with a restaurant?",0,5,excited,0,neutral,False
PMUL0909.json,"Hi there, I've just started planning my trip.  Can you help me find a restaurant?",0,5,excited,0,neutral,False
MUL2408.json,Thank you! You have answered all of my needs.,12,6,satisfied,0,neutral,False
MUL0713.json,No thanks that's all I need.,12,6,satisfied,0,neutral,False
PMUL0144.json,just find me the phone number and postcode i'll book it myself,16,4,abusive,0,neutral,False
PMUL0160.json,Hmm. How about Indian instead?,4,1,fearful,0,neutral,False
MUL1885.json,Yes I would love some information.,4,5,excited,0,neutral,False
PMUL0219.json,are you sure?  it should be the type of a hotel,8,2,dissatisfied,0,neutral,False
PMUL1209.json,Can I get their phone number please? ,12,2,dissatisfied,0,neutral,False
MUL0863.json,Perhaps. I'm also looking for a place to go .. maybe a park in the centre?,4,0,neutral,0,neutral,True
MUL0364.json,"Could you give me the price for this train, please?",10,0,neutral,0,neutral,True
PMUL1377.json,"I'd love to visit a museum - can you help me find one, please?",0,5,excited,0,neutral,False
MUL1050.json,"Thank you for your assistance, you've been very helpful.",8,6,satisfied,0,neutral,False
MUL0005.json,can i get a booking for 8 people at 19:45 on Friday? send me the reference number.,2,0,neutral,0,neutral,True
MUL0574.json,Great I also need to get a train on thursday to go to bishops stortford.,8,6,satisfied,0,neutral,False
MUL2625.json,Nevermind.  Do you have info on gallery at twelve a high street.,8,1,fearful,0,neutral,False
PMUL0029.json,I think we're jumping way ahead of ourselves here. Let's start afresh. Please get me the address to the acorn and then we can proceed with getting a taxi,16,2,dissatisfied,0,neutral,False
MUL2132.json,"Thats awful,is there any other options for the criteria that I need?",4,1,fearful,0,neutral,False
PMUL0847.json,Great!  Let's go ahead and book for three people.,12,5,excited,0,neutral,False
PMUL0939.json,Also looking for an Italian restaurant in the West.,6,0,neutral,0,neutral,True
MUL1935.json,"Great, thanks. Oh, and I don't actually need a booking for that train, so I think that's all I needed. Sorry I keep confusing the matter.",12,3,apologetic,0,neutral,False
MUL1561.json,"Thank you, good bye",20,6,satisfied,0,neutral,False
MUL2630.json,"No that will be it, thanks so much. Goodnight!",22,6,satisfied,0,neutral,False
PMUL0740.json,i'll ask you again: what are my choices?,8,4,abusive,0,neutral,False
MUL1297.json,"Yes, I'm sure we'll be hungry so could you help me find an appropriate dining establishment in the north? Same price range as our hotel, please.",10,5,excited,0,neutral,False
PMUL0442.json,What do you mean. Would you like me to book it?,4,2,dissatisfied,0,neutral,False
MUL1477.json,"Yes, thank you, I just need the price.",8,6,satisfied,0,neutral,False
MUL0250.json,"Actually, what about an expensive Chinese restaurant in that area instead?",4,0,neutral,0,neutral,True
