dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
MUL2500.json,Darn! I really wanted to go to the cinema. Is there a park located in that area?,8,1,fearful,1,fearful,True
MUL1190.json,That is good. Can I please book it?,2,6,satisfied,5,excited,False
MUL2196.json,I just need a moderately priced hotel with free wifi and parking. ,6,2,dissatisfied,2,dissatisfied,True
MUL1400.json,"I don't really have a preference, so surprise me!",4,5,excited,5,excited,True
PMUL0800.json,What a bummer. Find me a restaurant that serves British food on the West please.,6,1,fearful,1,fearful,True
MUL2131.json,"I also need to book a hotel as well, called the Lensfield hotel.",6,0,neutral,0,neutral,True
MUL1657.json,"Like I mentioned previously, it'll be for the same 6 people, on the same day (Saturday), at 11:45 please.",10,2,dissatisfied,0,neutral,False
MUL1157.json,I guess you can try for four nights.,8,2,dissatisfied,1,fearful,False
MUL2688.json,Can you try for just 2 nights instead? ,4,0,neutral,2,dissatisfied,False
PMUL1357.json,That sounds great! Can I get the postcode? And then I need to find a train.,4,6,satisfied,5,excited,False
MUL0636.json,Are there any other cheap guesthouses in the north with free parking? My schedule is inflexible I'm afraid.,12,1,fearful,2,dissatisfied,False
PMUL0318.json,You should have booked it last time you just didn't want to so skipped it. ,8,4,abusive,2,dissatisfied,False
MUL0535.json,That is unfortunate. Could you provide me with their phone number so I can ask them myself?,4,1,fearful,1,fearful,True
PMUL0345.json,No I just need you to recommend one for me.,4,2,dissatisfied,0,neutral,False
PMUL1016.json,That sounds fun!  How much is the entrance fee?,12,5,excited,5,excited,True
PMUL1201.json,That's disappointing. Can you recommend a taxi or bus service? ,4,1,fearful,1,fearful,True
MUL0419.json,That sounds interesting; can you suggest something else?,8,5,excited,5,excited,True
MUL1673.json,I could also use some help finding a train into Cambridge that will get me there by 10:45. ,8,0,neutral,0,neutral,True
MUL2202.json,"Yes please.  I need 8 tickets.  And I'm sorry, I didn't need you to book the hotel, hope it's not too late.",12,3,apologetic,3,apologetic,True
MUL2490.json,"That stinks because I'm really craving Panasian food. But okay, can you see if there are any Italian places in that area?",10,1,fearful,1,fearful,True
MUL1669.json,I think that is all I needed today. Thank you.,14,6,satisfied,6,satisfied,True
PMUL0280.json,Yes you should not have to ask and always provide the reference number.,6,2,dissatisfied,2,dissatisfied,True
MUL2264.json,Oh sorry I still want to look for a train from Cambridge to Kings Lynn which leaves at 21:15 Thursday.,10,3,apologetic,3,apologetic,True
MUL0026.json,I am looking a hotel to stay in. Could you find me one on the more expensive side? But it doesn't need free parking.,0,0,neutral,0,neutral,True
MUL2622.json,"Hi, I am coming to Cambridge next week and am really excited by all tourist attractions available.",0,5,excited,5,excited,True
MUL1568.json,"In the centre, sorry didn't I mention that?",2,3,apologetic,3,apologetic,True
MUL2237.json,I'm so tired. Really need a place to lay my head for the nights. Can you find me some 3-star lodgings somewhere in the south?,0,1,fearful,0,neutral,False
PMUL1369.json,I am looking for interesting places to go in the south part of town. Can you help me with that?,0,5,excited,0,neutral,False
PMUL0460.json,Are you saying that there isn't even a cheap 4 star guesthouse on the east side? What kind of city is this?,8,4,abusive,2,dissatisfied,False
PMUL1157.json,Can I have that reference number please?,6,2,dissatisfied,0,neutral,False
PMUL1202.json,"Yes, that's perfect! Could I have the arrival time and train ID please? ",10,5,excited,5,excited,True
MUL0894.json,"I'd love to visit a park, especially a botanical garden if one is in that area!",2,5,excited,5,excited,True
MUL0746.json,"No, I need to arrive by 12:00.",8,0,neutral,2,dissatisfied,False
MUL0288.json,Please modify the booking for three people please.,8,2,dissatisfied,0,neutral,False
MUL1438.json,I'm stuck up here in Kings Lynn and really need to get into Cambridge. Can you look up a train for me please?,0,1,fearful,1,fearful,True
MUL2537.json,I am coming to Cambridge soon to see the many local attractions. ,0,5,excited,0,neutral,False
MUL2156.json,There's nothing in the north?,8,2,dissatisfied,2,dissatisfied,True
PMUL0269.json,I'm sorry I also need the post code. ,8,3,apologetic,3,apologetic,True
MUL1586.json,"Thank you so much, goodbye.",20,6,satisfied,6,satisfied,True
MUL0070.json,I am in center area and need a moderately priced restaurant please.,0,0,neutral,0,neutral,True
PMUL0479.json,TO THE RESTAURANT! JUST BOOK IT< YOU HAVE ALL OF MY INFO! thank you,18,4,abusive,4,abusive,True
PMUL0057.json,"I'm sorry, I've changed my mind. Can you please make the reservation at the guesthouse for 6 people and 3 nights starting on Monday. ",8,3,apologetic,3,apologetic,True
MUL0527.json,"A swimming pool sounds like much more fun, doesn't it?",2,2,dissatisfied,5,excited,False
MUL1957.json,"Hmm, that kind of stinks. Well, how about a theatre instead? ",8,1,fearful,1,fearful,True
MUL1038.json,"We could shorten the stay to just four nights, I guess.",12,1,fearful,1,fearful,True
MUL0390.json,Uh... you alright? I guess I can do it myself... ,6,4,abusive,2,dissatisfied,False
PMUL0396.json,I really want jamaican food.  Can you check another area?  If you find one it should be expensive.  If not I'll try Thai in the centre.,4,1,fearful,2,dissatisfied,False
PMUL0116.json,I really am interested in a 4 star hotel and would rather not settle for a 2 star hotel.,4,1,fearful,2,dissatisfied,False
MUL1590.json,"Yes, for eight please. ",4,0,neutral,0,neutral,True
MUL2172.json,"I'm looking to slum it a little bit, do you have any 0-star places?",2,5,excited,0,neutral,False
PMUL0607.json,No that was all I needed. Thank you so much.,6,6,satisfied,6,satisfied,True
MUL2209.json,"Okay, thanks a lot.",18,6,satisfied,6,satisfied,True
PMUL0874.json,Let's keep looking in the centre area for now. Perhaps you can list some other available cuisines.,6,1,fearful,0,neutral,False
MUL1885.json,Yes I would love some information.,4,5,excited,5,excited,True
MUL0363.json,Perhaps there is one that serves Indian food. Indian food is also good.,2,1,fearful,0,neutral,False
PMUL1214.json,That won't work I need to arrive by 17:15.,4,2,dissatisfied,2,dissatisfied,True
