dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
MUL1541.json,"That is all I will need, thank you. Bye. ",18,6,satisfied,6,satisfied,True
PMUL0219.json,are you sure?  it should be the type of a hotel,8,2,dissatisfied,2,dissatisfied,True
MUL0972.json,"No, that's all. Thank you!",16,6,satisfied,6,satisfied,True
MUL1377.json,"If neither restaurant is available for 13:30, can you try 14:30?  It's later than I wished, but I guess that can't be helped. ",20,1,fearful,1,fearful,True
MUL1241.json,I'd like to try the Maharajah Tandoori. Could you give me their phone number and postcode?,10,0,neutral,0,neutral,True
MUL1455.json,I'll actually be departing from Leicester. What do you have available from there?,4,2,dissatisfied,2,dissatisfied,True
MUL1353.json,Ok. Are there any 4 star hotels with free wifi?,6,2,dissatisfied,2,dissatisfied,True
PMUL0433.json,No Tuscan restaurants? I also like Italian food. Anything in the cheap price range?,8,1,fearful,2,dissatisfied,False
MUL2018.json,"I am so sorry, can we start over with the guesthouse?  I do need a moderate, but for 8 people.   Still arriving Friday for 3 nights.",26,3,apologetic,3,apologetic,True
MUL1600.json,Okay.  Sorry for the mix-up.  Thanks for checking.,12,3,apologetic,3,apologetic,True
MUL1173.json,That is unfortunate.  I can cut my stay down to a single night if that helps.,4,1,fearful,1,fearful,True
PMUL0102.json,"Oh, you know, I need a guesthouse in the same area of town.  I need it for 4 nights starting on Monday for 5 people.  ",10,3,apologetic,0,neutral,False
MUL0164.json,"Sounds delicious, could you book a table for 1 at 17:30 on Tuesday?",6,5,excited,0,neutral,False
PMUL0847.json,"Thank you, that's all I need.",14,6,satisfied,6,satisfied,True
PMUL1112.json,"I'm sorry, I'm so confused and stressed from planning this trip. I do not need a restaurant, I need a train for Saturday. ",8,3,apologetic,3,apologetic,True
PMUL0474.json,Well it's going to be from our hotel to Travelers Rest restaurant by 5:15.,20,2,dissatisfied,0,neutral,False
MUL1833.json,"Perfect, can I book that train for 2 people?  Once booked, can you send me the reference number please?",8,6,satisfied,0,neutral,False
MUL1831.json,I am looking for a museum in the West. ,0,0,neutral,0,neutral,True
